Date,BNM_OPR,MGS_3Y,MGS_5Y,MGS_10Y
2024-12-20,3.0,3.409,3.603,3.797
2024-12-23,3.0,3.417,3.612,3.807
2024-12-24,3.0,3.418,3.612,3.807
2024-12-25,3.0,3.412,3.606,3.8
2024-12-26,3.0,3.405,3.598,3.791
2024-12-27,3.0,3.413,3.607,3.801
2024-12-30,3.0,3.415,3.609,3.802
2024-12-31,3.0,3.395,3.586,3.777
2025-01-01,3.0,3.423,3.618,3.812
2025-01-02,3.0,3.403,3.595,3.788
2025-01-03,3.0,3.403,3.595,3.787
2025-01-06,3.0,3.41,3.603,3.796
2025-01-07,3.0,3.403,3.595,3.787
2025-01-08,3.0,3.41,3.603,3.796
2025-01-09,3.0,3.401,3.593,3.784
2025-01-10,3.0,3.389,3.579,3.769
2025-01-13,3.0,3.4,3.591,3.783
2025-01-14,3.0,3.381,3.57,3.759
2025-01-15,3.0,3.395,3.586,3.776
2025-01-16,3.0,3.392,3.583,3.773
2025-01-17,3.0,3.39,3.58,3.77
2025-01-20,3.0,3.39,3.58,3.77
2025-01-21,3.0,3.368,3.556,3.743
2025-01-22,3.0,3.384,3.573,3.763
2025-01-23,3.0,3.391,3.582,3.772
2025-01-24,3.0,3.392,3.582,3.773
2025-01-27,3.0,3.378,3.566,3.755
2025-01-28,3.0,3.405,3.597,3.789
2025-01-29,3.0,3.38,3.568,3.757
2025-01-30,3.0,3.402,3.593,3.785
2025-01-31,3.0,3.396,3.586,3.777
2025-02-03,3.0,3.383,3.572,3.761
2025-02-04,3.0,3.413,3.606,3.798
2025-02-05,3.0,3.378,3.566,3.755
2025-02-06,3.0,3.404,3.595,3.787
2025-02-07,3.0,3.405,3.597,3.789
2025-02-10,3.0,3.386,3.576,3.765
2025-02-11,3.0,3.412,3.605,3.798
2025-02-12,3.0,3.393,3.584,3.774
2025-02-13,3.0,3.401,3.592,3.784
2025-02-14,3.0,3.401,3.593,3.785
2025-02-17,3.0,3.398,3.589,3.781
2025-02-18,3.0,3.411,3.604,3.797
2025-02-19,3.0,3.412,3.605,3.798
2025-02-20,3.0,3.383,3.573,3.762
2025-02-21,3.0,3.421,3.616,3.81
2025-02-24,3.0,3.387,3.577,3.768
2025-02-25,3.0,3.421,3.616,3.81
2025-02-26,3.0,3.424,3.619,3.814
2025-02-27,3.0,3.399,3.591,3.783
2025-02-28,3.0,3.409,3.603,3.796
2025-03-03,3.0,3.403,3.596,3.788
2025-03-04,3.0,3.416,3.61,3.804
2025-03-05,3.0,3.417,3.611,3.806
2025-03-06,3.0,3.432,3.628,3.825
2025-03-07,3.0,3.44,3.638,3.836
2025-03-10,3.0,3.443,3.642,3.84
2025-03-11,3.0,3.422,3.618,3.814
2025-03-12,3.0,3.429,3.625,3.822
2025-03-13,3.0,3.413,3.608,3.803
2025-03-14,3.0,3.426,3.623,3.819
2025-03-17,3.0,3.45,3.649,3.849
2025-03-18,3.0,3.46,3.661,3.862
2025-03-19,3.0,3.428,3.625,3.822
2025-03-20,3.0,3.438,3.637,3.835
2025-03-21,3.0,3.447,3.647,3.847
2025-03-24,3.0,3.453,3.654,3.854
2025-03-25,3.0,3.443,3.642,3.841
2025-03-26,3.0,3.46,3.661,3.863
2025-03-27,3.0,3.452,3.652,3.853
2025-03-28,3.0,3.459,3.661,3.863
2025-03-31,3.0,3.469,3.671,3.874
2025-04-01,3.0,3.464,3.667,3.869
2025-04-02,3.0,3.461,3.664,3.866
2025-04-03,3.0,3.468,3.671,3.874
2025-04-04,3.0,3.47,3.674,3.877
2025-04-07,3.0,3.469,3.672,3.876
2025-04-08,3.0,3.473,3.676,3.88
2025-04-09,3.0,3.497,3.704,3.911
2025-04-10,3.0,3.487,3.692,3.898
2025-04-11,3.0,3.478,3.683,3.888
2025-04-14,3.0,3.492,3.699,3.906
2025-04-15,3.0,3.482,3.687,3.893
2025-04-16,3.0,3.502,3.71,3.918
2025-04-17,3.0,3.494,3.701,3.908
2025-04-18,3.0,3.49,3.697,3.904
2025-04-21,3.0,3.498,3.706,3.914
2025-04-22,3.0,3.476,3.681,3.886
2025-04-23,3.0,3.483,3.689,3.895
2025-04-24,3.0,3.483,3.69,3.896
2025-04-25,3.0,3.501,3.709,3.918
2025-04-28,3.0,3.521,3.732,3.943
2025-04-29,3.0,3.529,3.741,3.953
2025-04-30,3.0,3.511,3.72,3.93
2025-05-01,3.0,3.51,3.72,3.93
2025-05-02,3.0,3.483,3.69,3.896
2025-05-05,3.0,3.499,3.708,3.916
2025-05-06,3.0,3.497,3.706,3.914
2025-05-07,3.0,3.5,3.709,3.917
2025-05-08,3.0,3.506,3.716,3.925
2025-05-09,3.0,3.503,3.712,3.921
2025-05-12,3.0,3.485,3.692,3.899
2025-05-13,3.0,3.518,3.73,3.941
2025-05-14,3.0,3.497,3.705,3.914
2025-05-15,3.0,3.513,3.723,3.933
2025-05-16,3.0,3.535,3.748,3.961
2025-05-19,3.0,3.499,3.708,3.916
2025-05-20,3.0,3.479,3.686,3.892
2025-05-21,3.0,3.506,3.716,3.925
2025-05-22,3.0,3.523,3.734,3.946
2025-05-23,3.0,3.532,3.745,3.958
2025-05-26,3.0,3.494,3.702,3.909
2025-05-27,3.0,3.514,3.724,3.935
2025-05-28,3.0,3.502,3.71,3.919
2025-05-29,3.0,3.505,3.714,3.924
2025-05-30,3.0,3.537,3.75,3.964
2025-06-02,3.0,3.486,3.693,3.9
2025-06-03,3.0,3.507,3.716,3.925
2025-06-04,3.0,3.508,3.717,3.927
2025-06-05,3.0,3.514,3.724,3.934
2025-06-06,3.0,3.501,3.709,3.918
2025-06-09,3.0,3.502,3.711,3.919
2025-06-10,3.0,3.492,3.7,3.907
2025-06-11,3.0,3.499,3.707,3.915
2025-06-12,3.0,3.49,3.697,3.903
2025-06-13,3.0,3.5,3.708,3.916
2025-06-16,3.0,3.486,3.692,3.898
2025-06-17,3.0,3.493,3.7,3.907
2025-06-18,3.0,3.486,3.693,3.899
2025-06-19,3.0,3.498,3.706,3.913
2025-06-20,3.0,3.482,3.688,3.893
2025-06-23,3.0,3.46,3.662,3.865
2025-06-24,3.0,3.494,3.701,3.907
2025-06-25,3.0,3.466,3.669,3.872
2025-06-26,3.0,3.467,3.67,3.873
2025-06-27,3.0,3.465,3.668,3.871
2025-06-30,3.0,3.486,3.692,3.897
2025-07-01,3.0,3.442,3.642,3.842
2025-07-02,3.0,3.503,3.71,3.918
2025-07-03,3.0,3.476,3.68,3.883
2025-07-04,3.0,3.463,3.666,3.868
2025-07-07,3.0,3.458,3.659,3.86
2025-07-08,3.0,3.459,3.661,3.862
2025-07-09,3.0,3.46,3.661,3.863
2025-07-10,3.0,3.459,3.66,3.861
2025-07-11,3.0,3.455,3.656,3.857
2025-07-14,3.0,3.447,3.647,3.847
2025-07-15,3.0,3.442,3.64,3.839
2025-07-16,3.0,3.44,3.638,3.837
2025-07-17,3.0,3.437,3.635,3.833
2025-07-18,3.0,3.451,3.65,3.85
2025-07-21,3.0,3.442,3.64,3.838
2025-07-22,3.0,3.397,3.59,3.782
2025-07-23,3.0,3.438,3.635,3.833
2025-07-24,3.0,3.43,3.627,3.823
2025-07-25,3.0,3.425,3.621,3.817
2025-07-28,3.0,3.419,3.614,3.809
2025-07-29,3.0,3.435,3.632,3.828
2025-07-30,3.0,3.431,3.627,3.823
2025-07-31,3.0,3.408,3.601,3.795
2025-08-01,3.0,3.42,3.615,3.81
2025-08-04,3.0,3.402,3.594,3.786
2025-08-05,3.0,3.395,3.586,3.778
2025-08-06,3.0,3.402,3.594,3.787
2025-08-07,3.0,3.418,3.612,3.807
2025-08-08,3.0,3.418,3.612,3.806
2025-08-11,3.0,3.411,3.604,3.797
2025-08-12,3.0,3.412,3.605,3.798
2025-08-13,3.0,3.408,3.6,3.793
2025-08-14,3.0,3.392,3.583,3.774
2025-08-15,3.0,3.404,3.596,3.788
2025-08-18,3.0,3.407,3.6,3.792
2025-08-19,3.0,3.406,3.598,3.79
2025-08-20,3.0,3.41,3.602,3.795
2025-08-21,3.0,3.403,3.595,3.787
2025-08-22,3.0,3.398,3.589,3.78
2025-08-25,3.0,3.406,3.598,3.79
2025-08-26,3.0,3.392,3.582,3.773
2025-08-27,3.0,3.381,3.57,3.759
2025-08-28,3.0,3.389,3.579,3.769
2025-08-29,3.0,3.382,3.571,3.76
2025-09-01,3.0,3.382,3.571,3.76
2025-09-02,3.0,3.388,3.578,3.768
2025-09-03,3.0,3.381,3.569,3.758
2025-09-04,3.0,3.386,3.576,3.765
2025-09-05,3.0,3.367,3.555,3.742
2025-09-08,3.0,3.393,3.583,3.774
2025-09-09,3.0,3.391,3.581,3.771
2025-09-10,3.0,3.381,3.57,3.759
2025-09-11,3.0,3.399,3.59,3.782
2025-09-12,3.0,3.403,3.595,3.787
2025-09-15,3.0,3.373,3.561,3.749
2025-09-16,3.0,3.384,3.573,3.763
2025-09-17,3.0,3.385,3.574,3.764
2025-09-18,3.0,3.384,3.573,3.763
2025-09-19,3.0,3.406,3.598,3.79
2025-09-22,3.0,3.395,3.586,3.776
2025-09-23,3.0,3.395,3.586,3.777
2025-09-24,3.0,3.375,3.564,3.753
2025-09-25,3.0,3.408,3.601,3.794
2025-09-26,3.0,3.387,3.578,3.768
2025-09-29,3.0,3.404,3.597,3.789
2025-09-30,3.0,3.409,3.602,3.795
2025-10-01,3.0,3.423,3.618,3.813
2025-10-02,3.0,3.393,3.584,3.775
2025-10-03,3.0,3.374,3.563,3.752
2025-10-06,3.0,3.414,3.608,3.802
2025-10-07,3.0,3.436,3.632,3.829
2025-10-08,3.0,3.431,3.627,3.823
2025-10-09,3.0,3.421,3.616,3.811
2025-10-10,3.0,3.414,3.608,3.803
2025-10-13,3.0,3.432,3.628,3.825
2025-10-14,3.0,3.413,3.607,3.801
2025-10-15,3.0,3.432,3.629,3.826
2025-10-16,3.0,3.435,3.632,3.829
2025-10-17,3.0,3.444,3.642,3.841
2025-10-20,3.0,3.466,3.668,3.869
2025-10-21,3.0,3.44,3.639,3.837
2025-10-22,3.0,3.432,3.629,3.826
2025-10-23,3.0,3.44,3.638,3.837
2025-10-24,3.0,3.422,3.618,3.814
2025-10-27,3.0,3.437,3.635,3.833
2025-10-28,3.0,3.443,3.642,3.841
2025-10-29,3.0,3.444,3.643,3.842
2025-10-30,3.0,3.454,3.655,3.855
2025-10-31,3.0,3.445,3.644,3.844
2025-11-03,3.0,3.471,3.673,3.876
2025-11-04,3.0,3.459,3.661,3.863
2025-11-05,3.0,3.462,3.664,3.866
2025-11-06,3.0,3.46,3.662,3.864
2025-11-07,3.0,3.468,3.671,3.874
2025-11-10,3.0,3.479,3.683,3.887
2025-11-11,3.0,3.461,3.663,3.865
2025-11-12,3.0,3.465,3.668,3.871
2025-11-13,3.0,3.472,3.676,3.879
2025-11-14,3.0,3.461,3.664,3.867
2025-11-17,3.0,3.47,3.674,3.877
2025-11-18,3.0,3.476,3.681,3.885
2025-11-19,3.0,3.494,3.701,3.908
2025-11-20,3.0,3.489,3.695,3.902
2025-11-21,3.0,3.49,3.697,3.903
2025-11-24,3.0,3.5,3.708,3.915
2025-11-25,3.0,3.49,3.696,3.903
2025-11-26,3.0,3.498,3.705,3.913
2025-11-27,3.0,3.493,3.701,3.908
2025-11-28,3.0,3.499,3.707,3.916
2025-12-01,3.0,3.491,3.698,3.905
2025-12-02,3.0,3.47,3.674,3.879
2025-12-03,3.0,3.499,3.707,3.915
2025-12-04,3.0,3.519,3.73,3.94
2025-12-05,3.0,3.514,3.724,3.934
2025-12-08,3.0,3.516,3.726,3.936
2025-12-09,3.0,3.52,3.731,3.942
2025-12-10,3.0,3.507,3.716,3.926
2025-12-11,3.0,3.509,3.719,3.929
2025-12-12,3.0,3.5,3.709,3.917
2025-12-15,3.0,3.504,3.714,3.923
2025-12-16,3.0,3.516,3.727,3.937
2025-12-17,3.0,3.524,3.735,3.947
2025-12-18,3.0,3.508,3.718,3.927
2025-12-19,3.0,3.504,3.714,3.923
2025-12-22,3.0,3.51,3.72,3.93
2025-12-23,3.0,3.517,3.728,3.939
2025-12-24,3.0,3.493,3.7,3.908
2025-12-25,3.0,3.482,3.689,3.895
2025-12-26,3.0,3.503,3.712,3.921
2025-12-29,3.0,3.495,3.703,3.911
2025-12-30,3.0,3.503,3.712,3.921
2025-12-31,3.0,3.507,3.716,3.926
2026-01-01,3.0,3.502,3.711,3.92
2026-01-02,3.0,3.525,3.736,3.948
2026-01-05,3.0,3.51,3.72,3.93
2026-01-06,3.0,3.509,3.719,3.929
2026-01-07,3.0,3.512,3.722,3.932
2026-01-08,3.0,3.49,3.697,3.904
2026-01-09,3.0,3.515,3.725,3.935
2026-01-12,3.0,3.5,3.709,3.917
2026-01-13,3.0,3.508,3.717,3.927
2026-01-14,3.0,3.486,3.692,3.899
2026-01-15,3.0,3.478,3.684,3.89
2026-01-16,3.0,3.505,3.714,3.923
2026-01-19,3.0,3.499,3.706,3.914
2026-01-20,3.0,3.481,3.687,3.893
2026-01-21,3.0,3.48,3.686,3.891
2026-01-22,3.0,3.502,3.71,3.919
2026-01-23,3.0,3.473,3.677,3.881
2026-01-26,3.0,3.505,3.713,3.921
2026-01-27,3.0,3.472,3.676,3.881
2026-01-28,3.0,3.489,3.695,3.901
2026-01-29,3.0,3.475,3.679,3.884
2026-01-30,3.0,3.484,3.689,3.895
2026-02-02,3.0,3.468,3.671,3.875
2026-02-03,3.0,3.47,3.674,3.877
2026-02-04,3.0,3.471,3.674,3.878
2026-02-05,3.0,3.456,3.657,3.859
2026-02-06,3.0,3.474,3.678,3.882
2026-02-09,3.0,3.457,3.659,3.86
2026-02-10,3.0,3.458,3.66,3.861
2026-02-11,3.0,3.447,3.647,3.846
2026-02-12,3.0,3.425,3.623,3.82
2026-02-13,3.0,3.451,3.652,3.852
2026-02-16,3.0,3.48,3.684,3.888
2026-02-17,3.0,3.458,3.659,3.86
2026-02-18,3.0,3.446,3.646,3.845
2026-02-19,3.0,3.441,3.64,3.838
2026-02-20,3.0,3.442,3.641,3.839
2026-02-23,3.0,3.446,3.645,3.844
2026-02-24,3.0,3.423,3.619,3.815
2026-02-25,3.0,3.448,3.647,3.846
2026-02-26,3.0,3.441,3.639,3.837
2026-02-27,3.0,3.439,3.637,3.834
2026-03-02,3.0,3.433,3.63,3.827
2026-03-03,3.0,3.426,3.622,3.818
2026-03-04,3.0,3.432,3.628,3.825
2026-03-05,3.0,3.428,3.625,3.821
2026-03-06,3.0,3.415,3.609,3.804
2026-03-09,3.0,3.41,3.604,3.798
2026-03-10,3.0,3.417,3.611,3.805
2026-03-11,3.0,3.432,3.628,3.824
2026-03-12,3.0,3.397,3.588,3.78
2026-03-13,3.0,3.392,3.583,3.774
2026-03-16,3.0,3.41,3.603,3.796
2026-03-17,3.0,3.407,3.6,3.792
2026-03-18,3.0,3.407,3.599,3.792
2026-03-19,3.0,3.406,3.599,3.791
2026-03-20,3.0,3.399,3.591,3.782
2026-03-23,3.0,3.418,3.612,3.806
2026-03-24,3.0,3.38,3.569,3.758
2026-03-25,3.0,3.388,3.578,3.768
2026-03-26,3.0,3.395,3.586,3.777
2026-03-27,3.0,3.376,3.564,3.753
2026-03-30,3.0,3.392,3.583,3.773
2026-03-31,3.0,3.414,3.607,3.8
2026-04-01,3.0,3.393,3.584,3.774
2026-04-02,3.0,3.395,3.586,3.776
2026-04-03,3.0,3.377,3.565,3.753
2026-04-06,3.0,3.384,3.573,3.762
2026-04-07,3.0,3.386,3.576,3.765
2026-04-08,3.0,3.387,3.576,3.766
2026-04-09,3.0,3.406,3.597,3.789
2026-04-10,3.0,3.397,3.588,3.778
2026-04-13,3.0,3.377,3.565,3.753
2026-04-14,3.0,3.393,3.583,3.774
2026-04-15,3.0,3.396,3.587,3.778
2026-04-16,3.0,3.404,3.596,3.788
2026-04-17,3.0,3.41,3.602,3.795
2026-04-20,3.0,3.379,3.568,3.756
2026-04-21,3.0,3.382,3.571,3.76
2026-04-22,3.0,3.377,3.566,3.754
2026-04-23,3.0,3.39,3.581,3.771
2026-04-24,3.0,3.4,3.591,3.782
2026-04-27,3.0,3.407,3.599,3.791
2026-04-28,3.0,3.395,3.586,3.777
2026-04-29,3.0,3.393,3.584,3.774
2026-04-30,3.0,3.4,3.592,3.783
2026-05-01,3.0,3.389,3.58,3.77
2026-05-04,3.0,3.426,3.621,3.816
2026-05-05,3.0,3.383,3.572,3.762
2026-05-06,3.0,3.406,3.598,3.791
2026-05-07,3.0,3.429,3.625,3.821
2026-05-08,3.0,3.407,3.6,3.792
2026-05-11,3.0,3.406,3.599,3.792
2026-05-12,3.0,3.406,3.599,3.792
2026-05-13,3.0,3.41,3.603,3.797
2026-05-14,3.0,3.43,3.626,3.823
2026-05-15,3.0,3.389,3.58,3.771
2026-05-18,3.0,3.436,3.633,3.83
2026-05-19,3.0,3.403,3.596,3.789
2026-05-20,3.0,3.419,3.614,3.809
2026-05-21,3.0,3.419,3.614,3.809
2026-05-22,3.0,3.433,3.63,3.827
2026-05-25,3.0,3.409,3.603,3.798
2026-05-26,3.0,3.436,3.634,3.831
2026-05-27,3.0,3.457,3.658,3.858
2026-05-28,3.0,3.419,3.615,3.81
2026-05-29,3.0,3.44,3.638,3.837
2026-06-01,3.0,3.432,3.63,3.827
2026-06-02,3.0,3.448,3.647,3.846
2026-06-03,3.0,3.445,3.644,3.844
2026-06-04,3.0,3.44,3.638,3.837
2026-06-05,3.0,3.456,3.656,3.857
2026-06-08,3.0,3.474,3.677,3.88
2026-06-09,3.0,3.452,3.653,3.853
2026-06-10,3.0,3.466,3.668,3.87
2026-06-11,3.0,3.444,3.643,3.843
2026-06-12,3.0,3.45,3.651,3.851
2026-06-15,3.0,3.47,3.673,3.876
2026-06-16,3.0,3.484,3.689,3.894
2026-06-17,3.0,3.473,3.677,3.88
2026-06-18,3.0,3.467,3.67,3.873
2026-06-19,3.0,3.473,3.677,3.881
2026-06-22,3.0,3.46,3.663,3.865
2026-06-23,3.0,3.485,3.69,3.896
2026-06-24,3.0,3.49,3.696,3.903
2026-06-25,3.0,3.476,3.681,3.885
2026-06-26,3.0,3.478,3.683,3.888
2026-06-29,3.0,3.489,3.695,3.901
2026-06-30,3.0,3.482,3.688,3.893
2026-07-01,3.0,3.489,3.695,3.901
2026-07-02,3.0,3.516,3.726,3.936
2026-07-03,3.0,3.49,3.697,3.903
2026-07-06,3.0,3.49,3.697,3.904
2026-07-07,3.0,3.488,3.695,3.902
2026-07-08,3.0,3.506,3.716,3.925
2026-07-09,3.0,3.497,3.705,3.913
2026-07-10,3.0,3.493,3.7,3.907
2026-07-13,3.0,3.517,3.728,3.939
2026-07-14,3.0,3.52,3.731,3.942
2026-07-15,3.0,3.497,3.705,3.913
2026-07-16,3.0,3.482,3.689,3.895
2026-07-17,3.0,3.518,3.729,3.94
2026-07-20,3.0,3.498,3.707,3.915
2026-07-21,3.0,3.517,3.728,3.938
2026-07-22,3.0,3.484,3.691,3.898
2026-07-23,3.0,3.519,3.73,3.942
2026-07-24,3.0,3.495,3.703,3.911
2026-07-27,3.0,3.518,3.729,3.94
2026-07-28,3.0,3.51,3.72,3.93
2026-07-29,3.0,3.498,3.707,3.916
2026-07-30,3.0,3.505,3.714,3.924
2026-07-31,3.0,3.518,3.729,3.94
2026-08-03,3.0,3.511,3.721,3.931
2026-08-04,3.0,3.517,3.728,3.938
2026-08-05,3.0,3.533,3.746,3.959
2026-08-06,3.0,3.49,3.698,3.905
2026-08-07,3.0,3.528,3.74,3.952
2026-08-10,3.0,3.509,3.719,3.929
2026-08-11,3.0,3.496,3.705,3.913
2026-08-12,3.0,3.491,3.698,3.905
2026-08-13,3.0,3.503,3.712,3.921
2026-08-14,3.0,3.516,3.726,3.937
2026-08-17,3.0,3.502,3.711,3.92
2026-08-18,3.0,3.521,3.732,3.943
2026-08-19,3.0,3.484,3.69,3.897
2026-08-20,3.0,3.5,3.708,3.917
2026-08-21,3.0,3.484,3.69,3.896
2026-08-24,3.0,3.502,3.71,3.918
2026-08-25,3.0,3.506,3.715,3.924
2026-08-26,3.0,3.489,3.696,3.903
2026-08-27,3.0,3.461,3.664,3.868
2026-08-28,3.0,3.493,3.7,3.907
2026-08-31,3.0,3.494,3.701,3.908
2026-09-01,3.0,3.492,3.699,3.906
